1.0	0.602106710139368	0.15029089345528512	0.22071253354761022	0.9281771021452156	0.06477220967877174	0.6296650684697552
2.0	0.8457181996474644	0.11666587902164859	0.08416630762502988	0.9427740914423416	0.12186004139573475	0.9051778100486806
3.0	0.5152478773090521	0.23725027377081412	0.6123929078617338	0.642935452545876	0.9489985579803621	0.953546619488149
4.0	0.630549898454013	0.16585027449413195	0.9636579607279503	0.8918896658422923	0.5586988691588408	0.8732745705502332
5.0	0.7520397572268436	0.014621304383537658	0.07233093510108067	0.9302235996138071	0.7859296600879737	0.2873892041423418
6.0	0.26091625733846696	0.5092269462024391	0.3436800062285111	0.4553860263908974	0.3188899934387561	0.9553738164703892
7.0	0.4401805465522616	0.9288014131896745	0.639154512603411	0.9676232970197106	0.4279481863918507	0.40558108186487524
8.0	0.45984503083978795	0.8437465571232787	0.4569052631396009	0.8554046645118794	0.9480844651070482	0.4208510590288834
9.0	0.2660665957724784	0.5269120373192444	0.7430631283212935	0.36045095560527496	0.5510199117395164	0.938100321684583
10.0	0.4371498245822187	0.35919899815511747	0.032953339040672935	0.7613626005756583	0.8012228307311487	0.6881877810967671
11.0	0.5889969265720217	0.5285867253608049	0.0506367367073183	0.6316672448658198	0.905067315816926	0.06062135353032454
12.0	0.5468778412108313	0.5685942496554878	0.6082571756773927	0.15778991318886496	0.03306637162834813	0.06607990502898196
13.0	0.44457345463851483	0.8039867937044648	0.11302264513747357	0.24980930323647488	0.8642880360709361	0.5353852941178808
14.0	0.4993623207264149	0.5210212736105314	0.4967170693661523	0.2526857217130651	0.9710791550557608	0.04320668330344632
15.0	0.47461104034035134	0.7316604089171704	0.67576983719522	0.21993999715586696	0.7658744463315456	0.9877197133965026
16.0	0.48797487402182416	0.034130335939919564	0.6303238192915059	0.846329830998454	0.4615040392846656	0.8565417683620413
17.0	0.46535422229238455	0.29717021246579584	0.9335616656110448	0.28783870025916647	0.9215124469143878	0.38952174332257106
18.0	0.4802030513152337	0.08739820055889871	0.6009329877897425	0.156616363061889	0.0943788679616413	0.3907149140414464
19.0	0.625283005183198	0.37171412097928336	0.05691534829522207	0.8188675419212444	0.10732810082414306	0.8810892191439403
20.0	0.31325299771697235	0.5663807591098506	0.26806498289506836	0.9665194592432274	0.58937500203462	0.6729473881268452
21.0	0.34022526377567325	0.7361188854918349	0.6781792241563707	0.4713806885337261	0.9846430937817289	0.3640139207206942
22.0	0.5110304422540618	0.7876587108383848	1.0	0.28945933454734846	0.8391883327699993	0.3711005980158434
23.0	0.3408929842687365	0.17131361906039058	0.555503887050663	0.8466788658688981	0.19445892004275872	0.6317134571279602
24.0	0.3869646182389879	0.8540609934051299	0.3926642233241574	0.04913038285025625	0.5949937106787615	0.31487763751999415
25.0	0.3164927138097754	0.7733571865385451	0.626473252038283	0.3088950976449585	0.9349431325245262	0.5462014275326587
26.0	0.42543748311207624	0.2991620709468345	0.9366013839138029	0.9252886746754928	0.571207339704114	0.596163974804448
27.0	0.07385738201772112	0.37059497989709206	0.5494833460639393	0.46194019557544386	0.34893420926804986	0.2903657049393753
28.0	0.3882875979814788	0.5080084455819149	0.0733349535951479	0.163709177308645	0.607865668186098	0.21986803274384562
29.0	0.08153549191380326	0.32304832724602456	0.47182930176748555	0.3553495424339455	0.5082212128989498	0.7030198924212124
30.0	0.47203288494425305	0.9898716524078726	0.10489007420404203	0.29406570142811156	0.588702558416721	0.6367105953368898
31.0	0.39504594896754536	0.7818747673572716	0.4528413864443203	0.03973386876697815	0.7759495705482529	0.35284617287864345
32.0	0.12776859133143176	0.5039149345831005	0.5033517472865072	0.2721806700820378	0.7139268864542874	0.2999383351426469
33.0	0.08681491598163053	0.3811956836763516	0.23289182251752896	0.44002125177723966	0.5842586357488292	0.5453070865967907
34.0	0.4120438157911629	0.991843086688019	0.8004354912448503	0.6851392860737555	0.6185616561723366	0.32493822164228364
35.0	0.5404478059289554	0.37865966766435843	0.3626852965954415	0.9178143017279581	0.9949818922359178	0.7784500430681071
36.0	0.4120892139049984	0.8651938926419828	0.6854866461252046	0.6186915891419061	0.7030819311154575	0.9344555033894468
37.0	0.6587457046650025	0.9572833715291698	0.9360947497697898	0.018711024393313777	0.5446461280608083	0.6229945664471334
38.0	0.3985313866473565	0.1978523915291696	0.7176553022141713	0.2699440863590798	0.3189037137166388	0.91857812388509
39.0	0.3108339702212408	0.6948307002356154	0.8444403773677288	0.47363666038095625	0.1467265763570268	0.6887054256293347
40.0	0.2979471974469873	0.15640659079264724	0.8290046227742959	0.2522314265642241	0.4227802034573379	0.40288157368839617
41.0	0.6973501940878144	0.03035850374344882	0.9501885811933372	0.21923773972530994	0.9138862534610829	0.39427670637070206
42.0	0.34883004535008255	0.856526697442789	0.7869343627363331	0.6522070428644335	0.7476483076459485	0.7403851273067031
